일자,시가,고가,저가,종가,거래량
19880311,473,473,464,464,366013
19880309,461,473,461,471,354248
19880308,459,470,459,470,313071
19880307,459,471,459,471,165359
19880305,468,471,459,471,41830
19880304,457,468,457,468,188235
19880303,467,467,459,459,217647
19880302,450,454,442,451,464705
19880229,462,462,450,456,370588
19880227,457,462,456,462,122875
19880226,467,474,459,467,998692
19880224,468,468,467,467,2133333
19880223,474,476,471,471,1084313
19880222,485,488,474,479,675816
19880220,487,493,487,488,111111
19880219,490,497,490,496,487581
19880217,473,485,468,483,1030065
19880216,474,474,468,470,124183
19880215,465,470,465,467,515686
19880213,465,467,461,465,240522
19880212,474,474,467,467,266013
19880211,485,485,473,474,792156
19880210,459,465,459,465,1754901
19880209,457,459,448,450,1689542
19880208,465,465,459,459,503921
19880206,450,450,445,450,1101307
19880205,454,454,454,454,1400000
19880204,477,482,474,474,1541176
19880203,485,500,480,480,1405882
19880202,536,537,497,500,2279738
19880201,512,520,505,517,1372549
19880130,500,500,499,500,720915
19880129,509,509,505,505,4403267
19880128,482,490,474,490,1124836
19880127,473,479,471,474,1821568
19880126,482,485,477,477,1395424
19880125,494,494,487,487,732679
19880123,494,497,494,494,723529
19880122,492,494,491,491,1188235
19880121,485,497,485,491,1875163
19880120,480,485,480,485,1658823
19880119,467,482,467,480,932679
19880118,502,508,476,476,1988888
19880116,488,499,487,494,1201960
19880115,476,494,474,479,1098039
19880114,474,479,471,476,988888
19880113,474,482,470,479,2656862
19880112,467,476,464,474,1003921
19880111,468,468,462,467,682352
19880109,467,468,464,467,786274
19880108,465,467,464,467,453594
19880107,465,467,462,467,522222
19880106,468,473,465,465,1447058
19880105,480,480,470,473,1083006
19880104,482,485,482,485,33333
19871226,503,503,487,495,635294
19871224,467,483,467,483,519607
19871223,459,467,451,467,586928
19871222,462,464,459,459,294117
19871221,464,464,451,459,115686
19871219,470,471,467,467,82352
19871218,487,487,474,474,446405
19871217,467,467,467,467,82352
19871215,450,453,450,451,1584967
19871214,444,445,428,445,2252941
19871212,451,451,444,444,49673
19871211,464,464,445,459,1532679
19871210,462,462,444,461,1856862
19871209,459,459,458,459,122875
19871208,459,464,454,460,1773856
19871207,464,465,459,464,2054248
19871205,461,462,459,462,1066013
19871204,461,461,459,459,990196
19871203,477,477,457,459,238562
19871202,488,488,473,474,540522
19871201,454,468,454,468,821568
19871130,447,454,447,453,358169
19871128,446,448,446,447,447058
19871127,443,444,443,444,935947
19871126,436,443,433,443,1700653
19871125,442,444,441,443,1048366
19871124,436,441,428,441,2250980
19871123,436,439,436,439,616339
19871121,424,438,424,436,252287
19871120,422,428,419,422,1051633
19871119,436,436,421,422,1266666
19871118,436,436,436,436,54248
19871117,409,421,409,421,392810
19871116,405,421,405,409,190196
19871114,409,418,409,413,108496
19871113,421,421,407,407,928104
19871112,413,413,401,409,1537908
19871111,415,425,415,416,1033986
19871110,445,448,430,430,416339
19871109,445,445,445,445,401307
19871107,419,430,413,430,393464
19871106,428,435,419,419,930065
19871105,440,440,433,435,365359
19871104,457,457,444,445,675816
19871103,460,460,451,457,492156
19871102,474,474,459,461,483006
19871031,460,465,459,460,297385
19871030,448,459,448,457,333986
19871029,444,456,441,444,484967
19871028,465,465,451,456,471895
19871026,474,474,470,470,490196
19871024,480,482,474,474,566013
19871023,482,483,477,482,643137
19871022,490,493,487,488,498692
19871021,484,487,470,483,800653
19871020,489,489,489,489,760130
19871019,511,513,505,509,294771
19871017,513,520,509,511,71895
19871016,509,513,506,513,310457
19871015,529,529,513,514,426143
19871014,536,536,520,528,466013
19871013,520,536,520,528,409803
19871012,520,520,509,520,384967
19871010,520,520,505,520,228104
19871006,493,503,493,503,205882
19871005,478,483,477,483,140522
19871002,482,482,474,477,93464
19870930,487,487,480,480,232679
19870929,482,483,476,479,195424
19870928,482,483,474,483,235294
19870926,464,474,464,474,55555
19870925,448,464,445,464,139215
19870924,467,467,448,448,149673
19870923,462,470,462,467,254248
19870922,484,484,474,482,140522
19870921,487,487,480,483,193464
19870919,490,490,485,488,79738
19870918,474,491,474,489,626143
19870917,490,493,487,490,941176
19870916,487,490,482,483,813071
19870915,486,490,486,487,759477
19870914,487,489,486,487,572549
19870912,487,493,482,490,682352
19870911,485,487,479,479,513071
19870910,490,493,487,487,124836
19870909,490,497,482,483,359477
19870908,490,494,490,490,299346
19870907,488,493,485,491,566013
19870905,489,489,482,482,79738
19870904,479,490,479,490,273856
19870903,468,479,468,476,180392
19870902,485,488,482,488,817647
19870901,490,494,485,487,1030065
19870831,494,494,482,490,65359
19870829,459,474,459,474,367320
19870828,474,474,470,470,202614
19870827,497,500,490,490,98692
19870826,491,493,491,492,165359
19870825,490,497,490,490,253594
19870824,505,508,496,497,170588
19870822,513,520,505,513,200000
19870821,520,523,516,516,674509
19870820,509,514,505,508,1147058
19870819,491,494,487,494,1187581
19870818,494,494,474,474,541830
19870817,508,508,483,490,227450
19870814,482,496,482,488,318300
19870813,478,482,477,477,173856
19870812,488,488,474,474,301960
19870811,502,502,485,488,283006
19870810,505,508,503,505,51633
19870808,497,500,497,497,106535
19870807,500,520,500,500,343790
19870806,520,536,520,520,273202
19870805,505,520,502,520,316339
19870804,505,505,493,502,184313
19870803,520,525,503,505,269281
19870801,520,525,520,520,147058
19870731,525,528,525,525,512418
19870730,524,528,524,525,784967
19870729,520,523,520,523,173202
19870728,525,525,513,523,65359
19870727,525,525,523,525,71241
19870725,520,522,520,522,11111
19870724,536,539,536,536,92810
19870723,529,542,529,542,152941
19870722,549,551,543,543,232026
19870721,551,551,543,551,480392
19870720,551,551,545,551,473856
19870718,551,551,543,543,202614
19870716,551,551,536,551,175163
19870715,558,560,543,551,250326
19870714,543,558,542,558,1322222
19870713,531,552,513,542,416339
19870711,532,532,522,532,209150
19870710,506,520,503,513,1018954
19870709,505,513,497,505,708496
19870708,505,513,505,505,313071
19870707,513,513,505,505,91503
19870706,506,513,505,513,528758
19870704,502,523,502,506,626143
19870703,503,503,499,503,244444
19870702,496,509,496,505,51633
19870701,513,513,502,511,884313
19870630,499,499,499,499,182352
19870629,467,479,467,479,77777
19870627,467,467,456,459,523529
19870626,459,459,451,456,455555
19870625,459,465,459,464,354248
19870624,462,479,462,479,362091
19870623,490,490,477,482,216339
19870622,490,490,477,482,243137
19870620,490,490,490,490,201960
19870619,487,494,482,490,349673
19870618,467,479,464,479,504575
19870617,467,471,461,471,252287
19870616,485,485,470,476,279084
19870615,490,490,485,487,115686
19870613,496,496,490,490,9803
19870612,500,500,496,497,327450
19870611,505,505,502,502,74509
19870610,505,505,502,505,77777
19870609,505,505,497,502,428104
19870608,505,505,505,505,478431
19870605,508,513,505,505,277777
19870604,505,508,505,506,140522
19870603,523,523,513,513,3921
19870602,525,525,519,520,43137
19870601,519,528,519,523,248366
19870530,516,516,516,516,65359
19870529,513,525,513,517,313071
19870528,528,528,505,505,175163
19870527,536,536,525,525,95424
19870526,540,540,537,537,146405
19870525,540,546,539,540,370588
19870523,542,543,540,540,260130
19870522,540,543,536,540,166666
19870521,543,545,540,540,556209
19870520,534,542,532,539,359477
19870519,528,536,528,531,142483
19870518,523,528,523,528,220915
19870516,529,529,520,520,205882
19870515,536,536,529,529,49673
19870514,539,539,536,536,142483
19870513,540,543,536,539,149673
19870512,543,545,540,542,368627
19870511,543,543,537,543,237254
19870509,543,543,540,540,86274
19870508,536,536,534,536,241830
19870507,536,536,532,536,64052
19870506,536,536,528,536,540522
19870504,528,536,528,536,207189
19870502,536,536,531,531,64052
19870501,531,531,525,531,156209
19870430,522,528,522,522,84967
19870429,523,523,520,520,335947
19870428,520,523,520,523,77777
19870427,520,528,520,528,180392
19870425,520,525,520,520,91503
19870424,536,536,520,520,173202
19870423,536,536,536,536,86274
19870422,520,528,520,525,233333
19870421,505,526,505,526,189542
19870420,531,531,520,523,366666
19870418,536,536,534,536,248366
19870417,546,551,540,546,486928
19870416,543,548,543,546,225490
19870415,556,556,551,551,418300
19870414,572,572,559,559,82352
19870413,558,578,558,572,330718
19870411,558,563,558,558,524183
19870410,578,589,566,566,875816
19870409,551,574,551,574,343790
19870408,580,580,566,571,532026
19870407,591,591,581,586,1454901
19870406,597,610,583,591,530065
19870404,571,591,571,591,514379
19870403,591,591,591,591,271895
19870402,610,617,601,614,960130
19870401,614,614,591,612,1315032
19870331,589,594,582,594,416339
19870330,565,575,565,575,496732
19870328,563,563,555,555,7304575
19870327,588,589,566,566,1203921
19870326,574,574,574,574,690849
19870325,551,558,551,554,7159477
19870324,543,554,542,554,725490
19870323,536,548,534,543,385620
19870321,532,535,531,532,558169
19870320,536,536,531,532,716993
19870319,531,532,523,531,1005882
19870318,528,529,520,529,166013
19870317,536,536,531,536,456209
19870316,525,536,525,536,459477
19870314,521,524,520,524,1418300
19870313,523,523,520,522,1247712
19870312,528,528,523,523,1164705
19870311,523,526,523,525,596078
19870309,517,528,517,523,2277777
19870307,537,539,528,528,1420915
19870306,520,536,520,536,769934
19870305,517,528,517,520,2030718
19870304,516,522,516,517,323529
19870303,509,514,505,514,3250980
19870302,516,523,514,514,885620
19870228,511,513,505,513,4075816
19870227,511,511,508,509,933333
19870226,511,513,505,508,881045
19870225,509,513,508,511,2454901
19870224,502,509,500,509,891503
19870223,505,505,505,505,379084
19870221,505,505,502,505,418954
19870220,505,505,500,505,771895
19870219,499,505,499,505,3330718
19870218,493,500,491,497,861437
19870217,488,490,487,490,890196
19870216,490,490,480,488,1129411
19870214,477,497,477,494,860130
19870213,490,497,490,497,786274
19870212,493,503,489,490,1648366
19870211,499,511,497,509,4049673
19870210,502,502,493,497,698692
19870209,513,513,497,505,1147712
19870207,505,513,505,505,2076470
19870206,505,506,490,505,767320
19870205,499,513,499,506,2297385
19870204,483,499,483,497,858823
19870203,493,493,474,482,822222
19870202,490,497,490,493,1017647
19870131,497,503,490,494,1039215
19870130,485,490,482,490,1088235
19870128,474,482,474,476,800653
19870127,459,467,457,467,1484313
19870126,474,479,459,459,708496
19870124,439,459,439,459,774509
19870123,467,482,459,459,1569281
19870122,474,482,473,474,1296078
19870121,526,528,488,488,2683660
19870120,468,508,468,508,2771895
19870119,505,505,488,488,1035294
19870117,509,511,505,508,2123529
19870116,497,512,490,509,4778431
19870115,512,512,505,505,8606535
19870114,492,492,492,492,1936601
19870113,472,472,472,472,1211111
19870112,457,457,445,457,2126143
19870110,443,444,441,441,1858169
19870109,432,441,432,441,664705
19870108,441,441,431,434,847058
19870107,421,434,421,434,400000
19870106,419,419,413,418,119607
19870105,419,419,419,419,0
19861226,428,431,424,428,1121960
19861224,426,426,421,424,1020261
19861223,422,423,418,421,4015032
19861222,418,423,418,422,978431
19861220,423,425,423,423,17647
19861219,428,431,421,423,609150
19861218,436,436,428,431,1443137
19861217,428,428,422,428,562091
19861216,422,427,421,427,633333
19861215,414,422,414,419,303921
19861213,421,421,414,414,69934
19861212,421,421,413,413,181045
19861211,422,422,413,419,968627
19861210,421,422,421,422,686274
19861209,413,424,413,419,918954
19861208,424,428,421,424,2131372
19861206,421,424,421,424,65359
19861205,425,426,422,426,614379
19861204,425,433,425,428,260784
19861203,439,439,428,428,256209
19861202,439,449,438,439,1998692
19861201,436,439,428,438,1716993
19861129,433,435,432,434,339215
19861128,425,431,425,430,1106535
19861127,434,436,426,427,13644444
19861126,422,438,422,429,14413725
19861125,421,424,421,424,712418
19861124,428,428,424,425,1318954
19861122,436,436,428,428,197385
19861121,418,421,418,421,1419607
19861120,418,421,418,418,1428758
19861119,415,418,412,418,239215
19861118,410,412,410,410,149673
19861117,405,418,402,409,670588
19861115,401,402,401,402,452287
19861114,400,401,398,401,411764
19861113,395,402,395,402,611111
19861112,393,399,393,398,862091
19861111,393,395,390,393,949673
19861110,397,398,396,396,337908
19861108,398,401,396,397,779084
19861107,390,398,390,395,424836
19861106,397,397,392,395,2807189
19861105,397,401,395,398,2935947
19861104,409,409,395,395,1621568
19861103,402,402,398,401,725490
19861101,393,403,393,401,1094771
19861031,390,402,390,398,641830
19861030,394,407,393,395,986274
19861029,389,402,387,402,1086274
19861028,375,387,375,387,575816
19861027,373,375,367,375,305228
19861025,352,375,352,375,538562
19861024,379,379,367,367,1447058
19861023,383,383,373,383,2713071
19861022,390,393,382,389,4480392
19861021,390,390,387,390,768627
19861020,388,390,387,390,181045
19861018,380,384,378,384,605882
19861017,379,384,378,380,884313
19861016,387,390,383,383,1869934
19861015,405,405,396,396,700653
19861014,407,407,402,406,2446405
19861013,405,413,405,407,245751
19861011,407,409,405,407,350326
19861010,413,413,408,410,468627
19861008,416,416,412,412,325490
19861007,412,419,412,416,611764
19861006,413,413,412,412,123529
19861004,413,414,410,413,4232026
19861002,418,418,413,414,1654248
19860930,413,418,409,418,1748366
19860929,422,423,413,413,5388235
19860927,423,426,423,424,5137254
19860926,428,432,424,427,5682352
19860925,431,431,426,426,5891503
19860924,426,430,425,427,882352
19860923,436,436,429,430,333986
19860922,440,440,435,436,203921
19860920,437,442,437,442,218300
19860917,439,442,438,439,1424183
19860916,442,442,438,439,293464
19860915,428,440,428,437,467320
19860913,436,438,432,438,605882
19860912,453,453,439,441,1054248
19860911,445,453,445,450,2255555
19860910,441,443,436,443,1190849
19860909,433,439,433,439,757516
19860908,422,431,422,431,247712
19860906,415,427,413,422,252287
19860905,413,418,413,418,654901
19860904,413,422,413,413,927450
19860903,418,421,416,416,764052
19860902,413,418,406,418,499346
19860901,415,419,405,416,571895
19860830,410,413,410,413,458169
19860829,406,413,406,410,300653
19860828,405,413,396,407,1611111
19860827,401,412,398,412,522875
19860826,402,405,398,403,376470
19860825,412,413,396,409,973856
19860823,422,422,412,412,764052
19860822,413,422,410,422,887581
19860821,429,433,421,421,498692
19860820,442,442,429,433,276470
19860819,422,436,421,436,1082352
19860818,427,427,416,421,410457
19860816,422,422,422,422,564052
19860814,402,410,399,407,879084
19860813,392,399,386,398,738562
19860812,392,393,389,392,499346
19860811,383,396,383,391,259477
19860809,400,401,390,390,239215
19860808,390,398,390,396,179738
19860807,395,398,380,389,524183
19860806,398,401,389,390,1050326
19860805,406,407,404,404,674509
19860804,418,421,413,413,800653
19860802,405,415,405,413,3546405
19860801,420,420,409,413,630065
19860731,430,430,421,424,2049673
19860730,419,435,418,433,1086928
19860729,429,437,427,427,622875
19860728,423,427,420,422,2064705
19860726,408,413,401,412,692810
19860725,399,413,399,408,1081699
19860724,409,409,403,408,4469934
19860723,383,393,383,393,1395424
19860722,379,383,375,378,372549
19860721,370,376,368,376,865359
19860719,369,372,369,370,392156
19860718,367,375,367,369,581699
19860716,366,368,364,367,926797
19860715,368,375,363,366,1483660
19860714,375,376,367,367,840522
19860712,378,379,373,373,341830
19860711,375,376,367,376,5854248
19860710,387,387,375,376,1805228
19860709,374,385,374,383,2796078
19860708,382,385,375,379,10498039
19860707,398,402,386,390,1849019
19860705,383,405,383,398,1501960
19860704,393,393,379,390,901307
19860703,390,394,387,394,1377124
19860702,369,379,368,379,2416993
